,dist,param,loc,scale,sample size,nodes,iteration,emma emv,pwm emv,mle emv,mom emv,scipy emv
6176,pareto,2.62,10,1,50,50,76,15.55995961287196,15.892780467308059,15.793998358288002,16.221495328821142,15.794004118927688
6177,pareto,2.62,10,1,50,50,77,15.55995961287196,16.20157432422962,16.02878113580635,17.245480823352516,16.028725181567907
6178,pareto,2.62,10,1,50,50,78,15.55995961287196,16.66329572007949,16.643566690174953,17.63001665098004,16.64357228157271
6179,pareto,2.62,10,1,50,50,79,15.55995961287196,15.319477025473647,15.33844303334851,15.846842720989642,15.338500351540238
6180,pareto,2.62,10,1,50,50,80,15.55995961287196,15.293889458715661,15.305571450374844,16.19723198519921,15.305569905373375
6181,pareto,2.62,10,1,50,50,81,15.55995961287196,16.358386374652923,16.133297506689402,16.61352001469999,16.13338290019819
6182,pareto,2.62,10,1,50,50,82,15.55995961287196,16.11198907728978,15.938540542440071,16.294221779373597,15.9385682125399
6183,pareto,2.62,10,1,50,50,83,15.55995961287196,16.309985406906396,16.212166718105212,17.006660505382612,16.212101413192258
6184,pareto,2.62,10,1,50,50,84,15.55995961287196,15.663297374467186,15.584022011437611,16.741958754215915,15.584178160171678
6185,pareto,2.62,10,1,50,50,85,15.55995961287196,15.19629497591408,15.220941845608749,15.89484191749194,15.221047143533227
6186,pareto,2.62,10,1,50,50,86,15.55995961287196,15.188701827663582,15.261149990594545,15.927824273130302,15.261130784698372
6187,pareto,2.62,10,1,50,50,87,15.55995961287196,15.60885338567923,15.449660060670801,16.436592203353786,15.449696825920565
6188,pareto,2.62,10,1,50,50,88,15.55995961287196,15.624233479955638,15.399914157197646,17.08507802243876,15.399876619641518
6189,pareto,2.62,10,1,50,50,89,15.55995961287196,15.47326508500789,15.385702492286752,16.662008491836218,15.385629583618911
6190,pareto,2.62,10,1,50,50,90,15.55995961287196,15.812956071367422,15.663103228082228,16.409902556043786,15.663009875333104
6191,pareto,2.62,10,1,50,50,91,15.55995961287196,15.414231843195468,15.23743563281155,15.840408149236996,15.237418318014566
6192,pareto,2.62,10,1,50,50,92,15.55995961287196,15.359140046345622,15.503675283911104,16.426995183762962,15.503736929167376
6193,pareto,2.62,10,1,50,50,93,15.55995961287196,15.787737378125069,15.945727384643467,19.025045441093646,15.945643035305938
6194,pareto,2.62,10,1,50,50,94,15.55995961287196,16.022349225666783,15.96141568828699,16.904761461651066,15.96139306485203
6195,pareto,2.62,10,1,50,50,95,15.55995961287196,15.60485875416393,15.390458810677327,16.28996484573097,15.390480686800121
6196,pareto,2.62,10,1,50,50,96,15.55995961287196,15.5545217415595,15.498411225299414,15.649133651311223,15.503581481195186
6197,pareto,2.62,10,1,50,50,97,15.55995961287196,15.5787776405207,15.258937465571336,15.904350548848795,15.258846637656244
6198,pareto,2.62,10,1,50,50,98,15.55995961287196,17.187957298957226,16.79544314139098,19.321017591811042,16.795389558695895
6199,pareto,2.62,10,1,50,50,99,15.55995961287196,15.513271082723865,15.60994871161102,16.73961870819554,15.609898537175567
6200,expon,,10,1,50,50,0,14.494848012234097,14.661265456978915,14.64986961557758,14.644244790142762,14.64993174800562
6201,expon,,10,1,50,50,1,14.494848012234097,14.298094401023489,14.275409355095286,14.357631024736998,14.243020362476422
6202,expon,,10,1,50,50,2,14.494848012234097,14.654249183987703,14.673339688937597,14.696771985130008,14.673325225729497
6203,expon,,10,1,50,50,3,14.494848012234097,14.942876884741919,14.928260299145164,14.94152839419788,14.928214924683086
6204,expon,,10,1,50,50,4,14.494848012234097,14.578067656882611,14.544840765349722,14.573284082590447,14.54491258159935
6205,expon,,10,1,50,50,5,14.494848012234097,14.385337614320683,14.346330660143462,14.403787165306227,14.350453580156131
6206,expon,,10,1,50,50,6,14.494848012234097,14.477378806421058,14.467550886535923,14.509761834564307,14.47016137022549
6207,expon,,10,1,50,50,7,14.494848012234097,14.695650201786473,14.715613561311546,14.724824541699748,14.71557413267549
6208,expon,,10,1,50,50,8,14.494848012234097,14.62216617627575,14.663778569993942,14.656656055649455,14.663724003941066
6209,expon,,10,1,50,50,9,14.494848012234097,14.256366921753008,14.285574552635236,14.30668600301969,14.284129788048455
6210,expon,,10,1,50,50,10,14.494848012234097,14.7067583549023,14.685029362716344,14.857213833533512,14.685002847117163
6211,expon,,10,1,50,50,11,14.494848012234097,14.59450774929358,14.581037588734656,14.599900453874291,14.58105908656683
6212,expon,,10,1,50,50,12,14.494848012234097,14.493732748371151,14.537330072741815,14.640778198414855,14.537376274631788
6213,expon,,10,1,50,50,13,14.494848012234097,14.456620058447406,14.414122356936684,14.512822418142624,14.414178901445881
6214,expon,,10,1,50,50,14,14.494848012234097,14.575391655347035,14.56122356244816,14.619485732926654,14.561325930072732
6215,expon,,10,1,50,50,15,14.494848012234097,14.679422304898086,14.642327628716663,14.725536319185613,14.642338479825204
6216,expon,,10,1,50,50,16,14.494848012234097,14.563195143059783,14.542749413184833,14.557166632339326,14.542748270472257
6217,expon,,10,1,50,50,17,14.494848012234097,14.32930252662354,14.303674450421969,14.434876475214516,14.303665752681836
6218,expon,,10,1,50,50,18,14.494848012234097,14.665858144801469,14.646636665629904,14.686241710825282,14.64664817478684
6219,expon,,10,1,50,50,19,14.494848012234097,14.504218788718493,14.536115405485921,14.592304263446836,14.536179407264342
6220,expon,,10,1,50,50,20,14.494848012234097,14.494743877194336,14.50244706316088,14.505693224512223,14.502402634342241
6221,expon,,10,1,50,50,21,14.494848012234097,14.244317867784659,14.311972763974987,14.44461338451892,14.311885479320352
6222,expon,,10,1,50,50,22,14.494848012234097,14.571636989808795,14.581605303806343,14.619967934606944,14.581637220735287
6223,expon,,10,1,50,50,23,14.494848012234097,14.550446972192484,14.548511633802029,14.54326586972392,14.548477942850328
6224,expon,,10,1,50,50,24,14.494848012234097,14.632438317028122,14.686657227172113,14.659105731171238,14.686608452917786
6225,expon,,10,1,50,50,25,14.494848012234097,14.487551531534576,14.362941327202003,14.596734895612222,14.36291800961256
6226,expon,,10,1,50,50,26,14.494848012234097,14.735058071214077,14.743004637359855,14.748670210211806,14.743045110499999
6227,expon,,10,1,50,50,27,14.494848012234097,14.459240843237966,14.440621364458334,14.4482115752005,14.440476254682604
6228,expon,,10,1,50,50,28,14.494848012234097,14.493942278666923,14.51816892273496,14.600416335929392,14.518161477046723
6229,expon,,10,1,50,50,29,14.494848012234097,14.668095546755918,14.679694745940884,14.726873069209503,14.67969868979321
6230,expon,,10,1,50,50,30,14.494848012234097,14.746837524051662,14.690796499102717,14.69676967433784,14.69079763332493
6231,expon,,10,1,50,50,31,14.494848012234097,14.313809779508977,14.276569298776403,14.424499936247793,14.276627001760467
6232,expon,,10,1,50,50,32,14.494848012234097,14.933252795429734,14.863470956175105,15.074653120189595,14.863493422710057
6233,expon,,10,1,50,50,33,14.494848012234097,14.559221357465873,14.555268962387006,14.561300077732305,14.55528221100428
6234,expon,,10,1,50,50,34,14.494848012234097,14.423249040561348,14.402683573743525,14.427214589005432,14.402600455738728
6235,expon,,10,1,50,50,35,14.494848012234097,14.3700291658648,14.350588335175427,14.387787388057118,14.360392830753117
6236,expon,,10,1,50,50,36,14.494848012234097,14.583139266845683,14.626959329192035,14.608343524476076,14.627015294310938
6237,expon,,10,1,50,50,37,14.494848012234097,14.151008094635737,14.167639155579433,14.185814280507744,14.16678437739425
6238,expon,,10,1,50,50,38,14.494848012234097,14.269324714770967,14.259381177984443,14.24875355751918,14.259414810306499
6239,expon,,10,1,50,50,39,14.494848012234097,14.507159959270066,14.475541479166562,14.535405818787545,14.47551226074441
6240,expon,,10,1,50,50,40,14.494848012234097,14.355775700465605,14.359848088524629,14.386744713489271,14.359813341835576
6241,expon,,10,1,50,50,41,14.494848012234097,14.480767067092843,14.515387553978902,14.50271340448848,14.515452528103747
6242,expon,,10,1,50,50,42,14.494848012234097,14.664073292505691,14.667881456396227,14.676984867217346,14.667977018212516
6243,expon,,10,1,50,50,43,14.494848012234097,14.579463970482282,14.519468718755512,14.535517313876271,14.51938979028022
6244,expon,,10,1,50,50,44,14.494848012234097,14.528905815101245,14.514925271567321,14.564361103327808,14.514907350153758
6245,expon,,10,1,50,50,45,14.494848012234097,14.728363014048547,14.716771800190605,14.797213065262392,14.716759174593632
6246,expon,,10,1,50,50,46,14.494848012234097,14.560734514793886,14.506705749007674,14.597413433967414,14.506690582000553
6247,expon,,10,1,50,50,47,14.494848012234097,14.553312920020206,14.546635529821799,14.554960196235788,14.546695135081334
6248,expon,,10,1,50,50,48,14.494848012234097,14.217817544922365,14.205146063178963,14.202494838744562,14.205086590335501
6249,expon,,10,1,50,50,49,14.494848012234097,14.433190816637195,14.494193760262247,14.666921047475483,14.494346863623411
6250,expon,,10,1,50,50,50,14.494848012234097,14.374490290789199,14.37995878905995,14.484613755127633,14.379881621048106
6251,expon,,10,1,50,50,51,14.494848012234097,14.590037241787766,14.55795053198795,14.724351001981137,14.558030079492417
6252,expon,,10,1,50,50,52,14.494848012234097,14.58936822020207,14.55494760931274,14.583518278678088,14.554987328122598
6253,expon,,10,1,50,50,53,14.494848012234097,14.713874898645214,14.688134990894804,14.700138609487007,14.68811140545658
6254,expon,,10,1,50,50,54,14.494848012234097,14.654740357184812,14.690303154737103,14.783949419337203,14.69015455828681
6255,expon,,10,1,50,50,55,14.494848012234097,14.266676718835507,14.250761112685499,14.27935820766551,14.250808176454003
6256,expon,,10,1,50,50,56,14.494848012234097,14.141664782535647,14.122458621562801,14.315618824334315,14.1224475440637
6257,expon,,10,1,50,50,57,14.494848012234097,14.560623805125037,14.599710098672428,14.61607527878079,14.599692278763916
6258,expon,,10,1,50,50,58,14.494848012234097,14.210062067894393,14.170864359616619,14.187963336263296,14.170741767799177
6259,expon,,10,1,50,50,59,14.494848012234097,14.53510997378006,14.494211433520586,14.555665228064548,14.494196400479293
6260,expon,,10,1,50,50,60,14.494848012234097,14.819213218249413,14.799244860486324,14.905884944327882,14.799262113468288
6261,expon,,10,1,50,50,61,14.494848012234097,14.578822327053425,14.586482470305222,14.652726658501102,14.586469877610558
6262,expon,,10,1,50,50,62,14.494848012234097,14.598196883609317,14.552407803675715,14.686436855910605,14.552500676098125
6263,expon,,10,1,50,50,63,14.494848012234097,14.458658291817484,14.515393881436212,14.537416805142792,14.515428196154003
6264,expon,,10,1,50,50,64,14.494848012234097,14.33701134498193,14.291177645610086,14.450863080489594,14.291224491192251
6265,expon,,10,1,50,50,65,14.494848012234097,14.391852405725386,14.390049738922452,14.420287027000999,14.390127008377744
6266,expon,,10,1,50,50,66,14.494848012234097,14.953380354018003,14.961859060222482,14.984015586447779,14.961811305401676
6267,expon,,10,1,50,50,67,14.494848012234097,14.387977262047437,14.443253908297171,14.523374558564127,14.443157937590698
6268,expon,,10,1,50,50,68,14.494848012234097,13.983928128835135,13.975615220233074,14.023655857555548,13.975691777315395
6269,expon,,10,1,50,50,69,14.494848012234097,14.591961524694517,14.551414291451378,14.534063147360936,14.551396660095648
6270,expon,,10,1,50,50,70,14.494848012234097,14.434178663750206,14.391535828022365,14.477814160592137,14.39150754336637
6271,expon,,10,1,50,50,71,14.494848012234097,14.690024208233384,14.693742868205668,14.763058970186181,14.693819865405525
6272,expon,,10,1,50,50,72,14.494848012234097,14.485863993035526,14.513027288085361,14.532409276309403,14.512964218042072
6273,expon,,10,1,50,50,73,14.494848012234097,14.87236562268722,14.875724023011099,14.885104766251958,14.875694025083698
6274,expon,,10,1,50,50,74,14.494848012234097,14.261250868034223,14.257440037266424,14.379457603910767,14.25743675524378
6275,expon,,10,1,50,50,75,14.494848012234097,14.616518035421704,14.603042841776084,14.713047664630084,14.603084034862846
6276,expon,,10,1,50,50,76,14.494848012234097,14.471469897628214,14.496180516272851,14.533663235898443,14.496163073379954
6277,expon,,10,1,50,50,77,14.494848012234097,14.64466276050597,14.613206453009703,14.714430389679794,14.613146873066887
6278,expon,,10,1,50,50,78,14.494848012234097,14.294795234388754,14.295959847518475,14.333701828552018,14.295961659072487
6279,expon,,10,1,50,50,79,14.494848012234097,14.402855770984583,14.377408645801106,14.414579481762097,14.377470922799324
6280,expon,,10,1,50,50,80,14.494848012234097,14.775515696154878,14.777643134244878,14.801924854252823,14.77764426270033
6281,expon,,10,1,50,50,81,14.494848012234097,14.523402470225646,14.546242525516114,14.561192245022239,14.54619424966694
6282,expon,,10,1,50,50,82,14.494848012234097,14.78721649072395,14.761804930399157,14.784040165311412,14.761817061726923
6283,expon,,10,1,50,50,83,14.494848012234097,14.515620087951358,14.554028663269134,14.584676066648282,14.553948400004506
6284,expon,,10,1,50,50,84,14.494848012234097,14.57655973379779,14.58993200625462,14.640964902319611,14.5899648404727
6285,expon,,10,1,50,50,85,14.494848012234097,14.602265034741594,14.516701127821932,14.795720198121636,14.516735705450456
6286,expon,,10,1,50,50,86,14.494848012234097,14.394651935705342,14.397835844686792,14.445615518223756,14.398035765355878
6287,expon,,10,1,50,50,87,14.494848012234097,14.643067637560234,14.60047837796463,14.578425036232069,14.600408791152292
6288,expon,,10,1,50,50,88,14.494848012234097,14.258793015089056,14.26239287013607,14.411364589837788,14.262444500860015
6289,expon,,10,1,50,50,89,14.494848012234097,14.685260725275954,14.712112006862723,14.746267635242173,14.712061169629388
6290,expon,,10,1,50,50,90,14.494848012234097,14.707817658322861,14.734609253896041,14.692982343164468,14.734558234306803
6291,expon,,10,1,50,50,91,14.494848012234097,14.189876702261085,14.227402531921696,14.26163622348186,14.227379456967087
6292,expon,,10,1,50,50,92,14.494848012234097,14.386505181049607,14.370860464451015,14.456645286378507,14.37088345954174
6293,expon,,10,1,50,50,93,14.494848012234097,14.217922566395673,14.193619479430593,14.249417876610238,14.193567005818606
6294,expon,,10,1,50,50,94,14.494848012234097,14.66915551014111,14.630778057057507,14.732216096562086,14.6308504758672
6295,expon,,10,1,50,50,95,14.494848012234097,14.573945184903375,14.590592422912756,14.563599035972818,14.590623761520865
6296,expon,,10,1,50,50,96,14.494848012234097,14.618355136652179,14.608397569397468,14.717938794551507,14.608378224507451
6297,expon,,10,1,50,50,97,14.494848012234097,14.736544431827134,14.729990332480817,14.835657695545814,14.73007121593102
6298,expon,,10,1,50,50,98,14.494848012234097,14.522638646352041,14.479708596421718,14.644354406238872,14.479623957849515
6299,expon,,10,1,50,50,99,14.494848012234097,14.204497372244244,14.175890481412456,14.28415837727372,14.175872351026236
6300,rayleigh,,10,1,50,50,0,12.998282178926493,13.063246769500621,13.067508189003028,13.065623547568558,13.067476006265059
6301,rayleigh,,10,1,50,50,1,12.998282178926493,12.943418048794646,12.94849393999548,12.947186637449528,12.948478719370685
6302,rayleigh,,10,1,50,50,2,12.998282178926493,12.956436607224378,12.952777326443918,12.966616649059773,12.952763734743735
6303,rayleigh,,10,1,50,50,3,12.998282178926493,12.928036938941519,12.92804582773568,12.945221351661973,12.93014752399035
6304,rayleigh,,10,1,50,50,4,12.998282178926493,12.903670744105336,12.916612734790316,12.938365375581249,12.91661560697455
6305,rayleigh,,10,1,50,50,5,12.998282178926493,12.978470488500674,12.974141032164411,12.979055124735597,12.974182545105942
6306,rayleigh,,10,1,50,50,6,12.998282178926493,13.100689738171528,13.107080763799638,13.107490946593822,13.10708127518678
6307,rayleigh,,10,1,50,50,7,12.998282178926493,12.972054714006394,12.965734131944616,12.976080126975384,12.965754092835297
6308,rayleigh,,10,1,50,50,8,12.998282178926493,12.912524416152408,12.916378849104584,12.926550283174318,12.916411458701353
6309,rayleigh,,10,1,50,50,9,12.998282178926493,13.088279881502215,13.093582091458698,13.08779289667801,13.093523882699245
6310,rayleigh,,10,1,50,50,10,12.998282178926493,12.849592047971619,12.841556881149865,12.859834810144928,12.84152345537849
6311,rayleigh,,10,1,50,50,11,12.998282178926493,12.952069005870296,12.94456106458283,12.985237138316226,12.94458756011264
6312,rayleigh,,10,1,50,50,12,12.998282178926493,13.035919733182066,13.04739118659226,13.050807779603637,13.047382661578505
6313,rayleigh,,10,1,50,50,13,12.998282178926493,13.04879334526197,13.0397601781537,13.037570199588863,13.039767239900426
6314,rayleigh,,10,1,50,50,14,12.998282178926493,12.975957939908781,12.98230288320923,13.006835551380945,12.982271671166542
6315,rayleigh,,10,1,50,50,15,12.998282178926493,13.128209048956036,13.148938986983653,13.138381914179126,13.149004054463912
6316,rayleigh,,10,1,50,50,16,12.998282178926493,12.963682759255546,12.963458236108274,12.975785804158077,12.9634826531888
6317,rayleigh,,10,1,50,50,17,12.998282178926493,13.041910575258695,13.042452813828664,13.033919126148776,13.042414272315778
6318,rayleigh,,10,1,50,50,18,12.998282178926493,12.972150610474541,12.971889732077864,12.986476984853441,12.971915818124774
6319,rayleigh,,10,1,50,50,19,12.998282178926493,13.060290910150337,13.053423469224684,13.050180656514256,13.053344481207574
6320,rayleigh,,10,1,50,50,20,12.998282178926493,13.012362310314927,13.027175047312285,13.02136881880177,13.027199896789433
6321,rayleigh,,10,1,50,50,21,12.998282178926493,12.955561924642783,12.947465616848765,12.967079370264244,12.947505418636162
6322,rayleigh,,10,1,50,50,22,12.998282178926493,12.98540851314243,12.990810438831739,12.998681250963086,12.990842590739884
6323,rayleigh,,10,1,50,50,23,12.998282178926493,13.002673671852454,13.01458998759044,13.031573159042447,13.01456519409565
6324,rayleigh,,10,1,50,50,24,12.998282178926493,13.133866175079703,13.126288330088515,13.12469068368653,13.126312375737552
6325,rayleigh,,10,1,50,50,25,12.998282178926493,12.929986201274692,12.925882184208277,12.912948052530696,12.925890356248283
6326,rayleigh,,10,1,50,50,26,12.998282178926493,13.057292780242442,13.075925493735113,13.07002953741812,13.075957532136712
6327,rayleigh,,10,1,50,50,27,12.998282178926493,12.913743685229594,12.922847899744962,12.921351891198842,12.92284214637925
6328,rayleigh,,10,1,50,50,28,12.998282178926493,13.086541268431036,13.08154008367135,13.093316226857347,13.08153504171624
6329,rayleigh,,10,1,50,50,29,12.998282178926493,13.057608645751,13.053388223329451,13.059752136725113,13.053391919610526
6330,rayleigh,,10,1,50,50,30,12.998282178926493,12.960202343796855,12.962828906284223,12.977734871828108,12.962823670176903
6331,rayleigh,,10,1,50,50,31,12.998282178926493,13.078325497382462,13.081096019760784,13.089471237277353,13.081134811525736
6332,rayleigh,,10,1,50,50,32,12.998282178926493,13.07217590967174,13.070839309117927,13.064871126336085,13.070842806141908
6333,rayleigh,,10,1,50,50,33,12.998282178926493,13.067093152932866,13.059117104330996,13.06308289282041,13.059003357728075
6334,rayleigh,,10,1,50,50,34,12.998282178926493,13.046506660878514,13.038229054102588,13.041060483599795,13.03822944557303
6335,rayleigh,,10,1,50,50,35,12.998282178926493,12.994361264377858,12.997807289626847,12.99739376224344,12.997792475827254
6336,rayleigh,,10,1,50,50,36,12.998282178926493,13.009070249093767,13.01051208659329,13.011948312863344,13.010516279206433
6337,rayleigh,,10,1,50,50,37,12.998282178926493,13.081513488406157,13.078701170836394,13.079589388324214,13.078756165053614
6338,rayleigh,,10,1,50,50,38,12.998282178926493,12.986009703981514,12.987548697582426,12.984680487723882,12.987554783056321
6339,rayleigh,,10,1,50,50,39,12.998282178926493,12.870887278955928,12.86746883596956,12.88061329133155,12.867466341449031
6340,rayleigh,,10,1,50,50,40,12.998282178926493,13.04808327648181,13.027781307779406,13.056775292188513,13.027790703611556
6341,rayleigh,,10,1,50,50,41,12.998282178926493,12.965610736285232,12.973771274988053,12.98240908431118,12.973702235049684
6342,rayleigh,,10,1,50,50,42,12.998282178926493,13.11530670659657,13.129104034068686,13.120385944177169,13.129097558016413
6343,rayleigh,,10,1,50,50,43,12.998282178926493,12.96507012539546,12.955880606928401,12.955157421048359,12.95587933021479
6344,rayleigh,,10,1,50,50,44,12.998282178926493,13.123878260301451,13.130828499591162,13.12757730859378,13.13080474154798
6345,rayleigh,,10,1,50,50,45,12.998282178926493,13.010681707634953,13.009351456491153,13.027419615464698,13.007171878464941
6346,rayleigh,,10,1,50,50,46,12.998282178926493,12.911045901184137,12.903875521497447,12.911620452972068,12.903859514733716
6347,rayleigh,,10,1,50,50,47,12.998282178926493,12.9126798463156,12.910302531953274,12.935110787854537,12.910286342047185
6348,rayleigh,,10,1,50,50,48,12.998282178926493,13.063653434599583,13.061756876689508,13.059000437998636,13.061727794175745
6349,rayleigh,,10,1,50,50,49,12.998282178926493,12.957456587779351,12.96039563638894,12.962657698185655,12.960430827569878
6350,rayleigh,,10,1,50,50,50,12.998282178926493,12.989489506795264,12.984817943747075,12.988647955820419,12.984844705856611
6351,rayleigh,,10,1,50,50,51,12.998282178926493,12.989342988760749,12.987899847453164,12.979472317991396,12.987889114320879
6352,rayleigh,,10,1,50,50,52,12.998282178926493,13.07437769319171,13.073172867420421,13.063280257219816,13.073179978265964
6353,rayleigh,,10,1,50,50,53,12.998282178926493,12.844007381658692,12.820464093232848,12.87676917441575,12.82045905774426
6354,rayleigh,,10,1,50,50,54,12.998282178926493,12.9694267189511,12.96680618497161,12.965319269590722,12.966801546432764
6355,rayleigh,,10,1,50,50,55,12.998282178926493,12.934155331684899,12.938759188920878,12.935513419721302,12.938773589206784
6356,rayleigh,,10,1,50,50,56,12.998282178926493,12.987878014770136,12.977702101028205,12.984295696126152,12.977647234819319
6357,rayleigh,,10,1,50,50,57,12.998282178926493,12.928750513037812,12.929830201131118,12.946139746695417,12.923750234947839
6358,rayleigh,,10,1,50,50,58,12.998282178926493,13.028909658926898,13.009562497995038,13.007407556481507,13.009557989018957
6359,rayleigh,,10,1,50,50,59,12.998282178926493,12.900413031936651,12.90035677915387,12.904252794770048,12.90037148711274
6360,rayleigh,,10,1,50,50,60,12.998282178926493,13.076523833999522,13.073447868671797,13.077345365269888,13.073444364467518
6361,rayleigh,,10,1,50,50,61,12.998282178926493,13.079723968637056,13.086475120555916,13.096577675946175,13.086503252145839
6362,rayleigh,,10,1,50,50,62,12.998282178926493,13.003631650684888,13.0053188715927,13.01136579684251,13.005358746778255
6363,rayleigh,,10,1,50,50,63,12.998282178926493,13.082736242851212,13.067186335594526,13.062054541014389,13.067206442627212
6364,rayleigh,,10,1,50,50,64,12.998282178926493,13.038630911896696,13.053673305874884,13.048841759426363,13.05365275166814
6365,rayleigh,,10,1,50,50,65,12.998282178926493,13.064587015491446,13.080132260566561,13.067915274731536,13.080146658237068
6366,rayleigh,,10,1,50,50,66,12.998282178926493,12.958641433086344,12.975449019211634,12.97307922889123,12.975456930618295
6367,rayleigh,,10,1,50,50,67,12.998282178926493,13.077337603888852,13.079072721206334,13.063387151724273,13.0790786184763
6368,rayleigh,,10,1,50,50,68,12.998282178926493,12.995143617172966,12.997044038577227,13.006890613826222,12.997069606005988
6369,rayleigh,,10,1,50,50,69,12.998282178926493,12.977553371221038,12.984050682113429,12.96541422577075,12.984083564862711
6370,rayleigh,,10,1,50,50,70,12.998282178926493,12.967955790747782,12.946466604518543,12.975849279000908,12.965509402622818
6371,rayleigh,,10,1,50,50,71,12.998282178926493,13.000983370365528,13.022519036147738,13.030722387840207,13.022531257256777
6372,rayleigh,,10,1,50,50,72,12.998282178926493,13.002326610527824,13.008242157025766,13.002021369179289,13.008303123424138
6373,rayleigh,,10,1,50,50,73,12.998282178926493,13.021342823425758,13.012151158576751,13.0354659769614,13.0279805426969
6374,rayleigh,,10,1,50,50,74,12.998282178926493,12.931831941704464,12.933606072668303,12.934127604922178,12.933600819116693
6375,rayleigh,,10,1,50,50,75,12.998282178926493,13.145184489129324,13.140870637442408,13.139016265985484,13.140872182846483
6376,rayleigh,,10,1,50,50,76,12.998282178926493,13.064355790285001,13.059753453799392,13.05097378733312,13.059788006663222
6377,rayleigh,,10,1,50,50,77,12.998282178926493,13.079465693843078,13.081484404504899,13.092324013242107,13.08150836011011
6378,rayleigh,,10,1,50,50,78,12.998282178926493,12.950538854597546,12.942224212746456,12.942498530516584,12.94225334753103
6379,rayleigh,,10,1,50,50,79,12.998282178926493,13.023026207242882,13.026462798847527,13.026917810375316,13.0264355090616
6380,rayleigh,,10,1,50,50,80,12.998282178926493,12.991100063756342,12.999025763051673,13.00622392909685,12.999071606407389
6381,rayleigh,,10,1,50,50,81,12.998282178926493,12.976785225916947,12.973245871012677,12.976912881077771,12.97328671645232
6382,rayleigh,,10,1,50,50,82,12.998282178926493,12.958927306215823,12.954267458463258,12.983374984479095,12.949097812173731
6383,rayleigh,,10,1,50,50,83,12.998282178926493,12.970553673229979,12.962973490480092,12.987403466454609,12.966643951399336
6384,rayleigh,,10,1,50,50,84,12.998282178926493,12.851968271670318,12.81737785356722,12.906076820281328,12.817394252889152
6385,rayleigh,,10,1,50,50,85,12.998282178926493,13.028104051251898,13.037740749887865,13.040222378531867,13.037708001890657
6386,rayleigh,,10,1,50,50,86,12.998282178926493,13.004675510069369,13.022345636935736,13.018124725601155,13.022406881137591
6387,rayleigh,,10,1,50,50,87,12.998282178926493,13.094158466622927,13.098049227455125,13.095000133364337,13.098094786795114
6388,rayleigh,,10,1,50,50,88,12.998282178926493,12.950691807875456,12.957956774592178,12.99079631134265,12.95799529616207
6389,rayleigh,,10,1,50,50,89,12.998282178926493,12.995652605410847,12.992220312615084,12.987301930712725,12.992255158865403
6390,rayleigh,,10,1,50,50,90,12.998282178926493,12.947949018005165,12.955126393068252,12.954996168367325,12.955190289737635
6391,rayleigh,,10,1,50,50,91,12.998282178926493,12.991657957977992,12.97424917692774,12.975845096167374,12.974252471597799
6392,rayleigh,,10,1,50,50,92,12.998282178926493,13.045287524807218,13.052322126602945,13.04554982121488,13.052309389973345
6393,rayleigh,,10,1,50,50,93,12.998282178926493,13.016081779339846,13.021085317943706,13.015494072628353,13.021149943721785
6394,rayleigh,,10,1,50,50,94,12.998282178926493,13.144744834036192,13.14190275234843,13.126068512876392,13.141912531378201
6395,rayleigh,,10,1,50,50,95,12.998282178926493,12.997532454414612,12.987606524820734,12.996671603416203,12.987619045298661
6396,rayleigh,,10,1,50,50,96,12.998282178926493,13.072584320317093,13.077362858381928,13.07520780781568,13.077306511019476
6397,rayleigh,,10,1,50,50,97,12.998282178926493,12.913784001445796,12.924165257817661,12.918704149734081,12.924182945298167
6398,rayleigh,,10,1,50,50,98,12.998282178926493,13.025024680646968,13.030092080954441,13.037638206966735,13.0300803630615
6399,rayleigh,,10,1,50,50,99,12.998282178926493,12.975005518712678,12.978440538874093,12.97701607159544,12.978456279140493
6400,weibull_max,2.87,10,1,50,50,0,9.79074353185541,9.791917153502842,9.796139544951115,9.793380704090726,9.807383744483342
6401,weibull_max,2.87,10,1,50,50,1,9.79074353185541,9.78810088838438,9.789314124974311,9.787738440192575,9.789297637444264
6402,weibull_max,2.87,10,1,50,50,2,9.79074353185541,9.809729373775957,9.81212437869794,9.807055378226092,9.812114772448588
6403,weibull_max,2.87,10,1,50,50,3,9.79074353185541,9.758239983847258,9.747918916614912,9.756809446110735,9.756462863907165
6404,weibull_max,2.87,10,1,50,50,4,9.79074353185541,9.754939080882464,9.75790904608933,9.756301257778539,9.757912769941257
6405,weibull_max,2.87,10,1,50,50,5,9.79074353185541,9.809884059155337,9.810980520558966,9.808360708755975,9.810982042843627
6406,weibull_max,2.87,10,1,50,50,6,9.79074353185541,9.816054954063354,9.814119362247277,9.813119922846846,9.814121549505035
6407,weibull_max,2.87,10,1,50,50,7,9.79074353185541,9.79475135405398,9.794108062706787,9.793597999089886,9.794106406418246
6408,weibull_max,2.87,10,1,50,50,8,9.79074353185541,9.783644264413969,9.78263365182164,9.782085421617708,9.782614815051854
6409,weibull_max,2.87,10,1,50,50,9,9.79074353185541,9.788124762564001,9.78674788459695,9.787005731622653,9.78675359338974
6410,weibull_max,2.87,10,1,50,50,10,9.79074353185541,9.805158010433697,9.80420287812738,9.80332818837142,9.804194054590242
6411,weibull_max,2.87,10,1,50,50,11,9.79074353185541,9.778741764957187,9.781474961009403,9.780028304197549,9.781488160797277
